PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-34.85510,-55.09430,95,-3.00,America/Montevideo
WVB,Walvis Bay Airport,Walvis Bay,Namibia,-22.97990,14.64530,299,1.00,Africa/Windhoek
MPA,Katima Mulilo Airport,Mpacha,Namibia,-17.63440,24.17670,3144,1.00,Africa/Windhoek
AOE,Anadolu Airport,Eskissehir,Turkey,39.80990,30.51940,2588,3.00,Europe/Istanbul
CKZ,Çanakkale Airport,Canakkale,Turkey,40.13770,26.42680,23,3.00,Europe/Istanbul
MSR,Muş Airport,Mus,Turkey,38.74780,41.66120,4157,3.00,Europe/Istanbul
SIC,Sinop Airport,Sinop,Turkey,42.01580,35.06640,20,3.00,Europe/Istanbul
TEQ,Tekirdağ Çorlu Airport,Çorlu,Turkey,41.13820,27.91910,574,3.00,Europe/Istanbul
YEI,Bursa Yenişehir Airport,Yenisehir,Turkey,40.25520,29.56260,764,3.00,Europe/Istanbul
LSS,Terre-de-Haut Airport,Les Saintes,Guadeloupe,15.86440,-61.58060,46,-4.00,America/Guadeloupe
KMV,Kalay Airport,Kalemyo,Myanmar,23.18880,94.05110,499,6.50,Asia/Rangoon
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.11580,-65.42270,19,-4.00,America/Puerto_Rico
YIF,St Augustin Airport,St-Augustin,Canada,51.21170,-58.65830,20,-4.00,America/Blanc-Sablon
HDM,Hamadan Airport,Hamadan,Iran,34.86920,48.55250,5755,3.50,Asia/Tehran
MRQ,Marinduque Airport,Gasan,Philippines,13.36100,121.82600,32,8.00,Asia/Manila
GFN,Grafton Airport,Grafton,Australia,-29.75940,153.03000,110,10.00,Australia/Sydney
OAG,Orange Airport,Orange,Australia,-33.38170,149.13300,3115,10.00,Australia/Sydney
TRO,Taree Airport,Taree,Australia,-31.88860,152.51401,38,10.00,Australia/Sydney
COQ,Choibalsan Airport,Choibalsan,Mongolia,48.13570,114.64600,2457,8.00,Asia/Ulaanbaatar
HOJ,Hohenems-Dornbirn Airport,Hohenems,Austria,47.38500,9.70000,1352,1.00,Europe/Vienna
ESC,Delta County Airport,Escanaba,United States,45.72270,-87.09370,609,-5.00,America/New_York
YAK,Yakutat Airport,Yakutat,United States,59.50330,-139.66000,33,-9.00,America/Anchorage
GUL,Goulburn Airport,Goulburn,Australia,-34.81030,149.72600,2141,10.00,Australia/Sydney
CES,Cessnock Airport,Cessnock,Australia,-32.78750,151.34200,211,10.00,Australia/Sydney
NSO,Scone Airport,Scone,Australia,-32.03720,150.83200,745,10.00,Australia/Sydney
DGE,Mudgee Airport,Mudgee,Australia,-32.56250,149.61099,1545,10.00,Australia/Sydney
MTL,Maitland Airport,Maitland,Australia,-32.70330,151.48801,85,10.00,Australia/Sydney
CPX,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,18.31329,-65.30432,49,-4.00,America/Puerto_Rico
MWA,Williamson County Regional Airport,Marion,United States,37.75500,-89.01110,472,-6.00,America/Chicago
BMQ,Burnet Municipal Kate Craddock Field,Bamburi,Kenya,30.73890,-98.23860,1284,-6.00,America/Chicago
OKB,Oceanside Municipal Airport,Fraser Island,Australia,33.21730,-117.35400,28,-8.00,America/Los_Angeles
KIK,Kirkuk Air Base,Kirkuk,Iraq,35.46950,44.34890,1061,3.00,Asia/Baghdad
IUD,Al Udeid Air Base,Doha,Qatar,25.11730,51.31500,130,3.00,Asia/Qatar
GBZ,Great Barrier Aerodrome,Claris,New Zealand,-36.24140,175.47200,20,12.00,Pacific/Auckland
IMT,Ford Airport,Iron Mountain,United States,45.81840,-88.11450,1182,-6.00,America/Chicago
AET,Allakaket Airport,Allakaket,United States,66.55180,-152.62199,441,-9.00,America/Anchorage
MGC,Michigan City Municipal Airport,Michigan City,United States,41.70330,-86.82120,655,-6.00,America/Chicago
SWD,Seward Airport,Seward,United States,60.12690,-149.41901,22,-9.00,America/Anchorage
GRM,Grand Marais Cook County Airport,Grand Marais,United States,47.83830,-90.38290,1799,-6.00,America/Chicago
AUW,Wausau Downtown Airport,Wausau,United States,44.92620,-89.62660,1201,-6.00,America/Chicago
MYP,Mary Airport,Mary,Turkmenistan,37.61940,61.89670,728,5.00,Asia/Ashgabat
LKS,Sazená Airport,Sazena,Czech Republic,50.32470,14.25890,761,1.00,Europe/Prague
MVA,Reykjahlíð Airport,Myvatn,Iceland,65.65580,-16.91810,1030,0.00,Atlantic/Reykjavik
QSA,Sabadell Airport,Sabadell,Spain,41.52090,2.10508,485,1.00,Europe/Madrid
WSY,Whitsunday Island Airport,Airlie Beach,Australia,-20.27611,148.75500,40,10.00,Australia/Brisbane
MIE,Delaware County Johnson Field,Muncie,United States,40.24230,-85.39590,937,-5.00,America/New_York
LAF,Purdue University Airport,Lafayette,United States,40.41230,-86.93690,606,-5.00,America/New_York
VGT,North Las Vegas Airport,Las Vegas,United States,36.21070,-115.19400,2205,-8.00,America/Los_Angeles
ENW,Kenosha Regional Airport,Kenosha,United States,42.59570,-87.92780,742,-6.00,America/Chicago
MTJ,Montrose Regional Airport,Montrose CO,United States,38.50980,-107.89400,5759,-7.00,America/Denver
RIW,Riverton Regional Airport,Riverton WY,United States,43.06420,-108.46000,5525,-7.00,America/Denver
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,45.69510,-118.84100,1497,-8.00,America/Los_Angeles
LYM,Lympne Airport,Lympne,United Kingdom,51.08000,1.01300,351,0.00,Europe/London
PKH,Porto Cheli Airport,Porto Heli,Greece,37.29750,23.14780,69,2.00,Europe/Athens
KTR,Tindal Airport,Katherine,Australia,-14.52110,132.37801,443,9.50,Australia/Darwin
NOA,Nowra Airport,Nowra,Australia,-34.94890,150.53700,400,10.00,Australia/Sydney
UKC,Lutsk Airport,Lutsk,Ukraine,50.67840,25.48717,774,2.00,Europe/Kiev
CEJ,Chernihiv Shestovitsa Airport,Chernigov,Ukraine,51.40220,31.15830,446,2.00,Europe/Kiev
TNL,Ternopil International Airport,Ternopol,Ukraine,49.52420,25.70010,1072,2.00,Europe/Kiev
BQT,Brest Airport,Brest,Belarus,52.10830,23.89810,468,3.00,Europe/Minsk
OSH,Wittman Regional Airport,Oshkosh,United States,43.98440,-88.55700,808,-6.00,America/Chicago
AGE,Wangerooge Airport,Wangerooge,Germany,53.78278,7.91389,7,1.00,Europe/Berlin
EAT,Pangborn Memorial Airport,Wenatchee,United States,47.39890,-120.20700,1249,-8.00,America/Los_Angeles
ARE,Antonio Nery Juarbe Pol Airport,Arecibo,Puerto Rico,18.45000,-66.67530,23,-4.00,America/Puerto_Rico
RIN,Ringi Cove Airport,Ringi Cove,Solomon Islands,-8.12639,157.14301,0,11.00,Pacific/Guadalcanal
UKX,Ust-Kut Airport,Ust-Kut,Russia,56.85670,105.73000,2188,8.00,Asia/Irkutsk
RMT,Rimatara Airport,Rimatara,French Polynesia,-22.63725,-152.80590,60,-10.00,\N
QLS,Lausanne-Blécherette Airport,Lausanne,Switzerland,46.54530,6.61667,2041,1.00,Europe/Zurich
ZJI,Locarno Airport,Locarno,Switzerland,46.16080,8.87861,650,1.00,Europe/Zurich
QNC,Neuchatel Airport,Neuchatel,Switzerland,46.95750,6.86472,1427,1.00,Europe/Zurich
GDZ,Gelendzhik Airport,Gelendzhik,Russia,44.58209,38.01248,98,3.00,Europe/Moscow
IAR,Tunoshna Airport,Yaroslavl,Russia,57.56070,40.15740,287,3.00,Europe/Moscow
OHE,Gu-Lian Airport,Mohe County,China,52.91278,122.43000,1836,8.00,Asia/Shanghai
JNG,Jining Qufu Airport,Jining,China,35.29278,116.34667,134,8.00,Asia/Shanghai
DRK,Drake Bay Airport,Puntarenas,Costa Rica,8.71889,-83.64170,12,-6.00,America/Costa_Rica
NYT,Naypyidaw Airport,Naypyidaw,Burma,19.62350,96.20100,302,6.50,Asia/Rangoon
ZXB,Jan Mayensfield,Jan Mayen,Norway,70.96111,-8.57583,39,1.00,Arctic/Longyearbyen
WUA,Wuhai Airport,Wuhai,China,39.79340,106.79930,3650,8.00,Asia/Shanghai
GYY,Gary Chicago International Airport,Gary,United States,41.61630,-87.41280,591,-6.00,America/Chicago
BRD,Brainerd Lakes Regional Airport,Brainerd,United States,46.39830,-94.13810,1232,-6.00,America/Chicago
LWB,Greenbrier Valley Airport,Lewisburg,United States,37.85830,-80.39950,2302,-5.00,America/New_York
PGV,Pitt Greenville Airport,Greenville,United States,35.63520,-77.38530,26,-5.00,America/New_York
CYF,Chefornak Airport,Chefornak,United States,60.14920,-164.28600,40,-9.00,America/Anchorage
OXR,Oxnard Airport,Oxnard,United States,34.20080,-119.20700,45,-8.00,America/Los_Angeles
TEN,Tongren Fenghuang Airport,Tongren,China,27.88333,109.30889,0,8.00,Asia/Shanghai
NIU,Naiu Airport,Niau,French Polynesia,-16.11910,-146.36830,50,-10.00,Pacific/Tahiti
SCH,Schenectady County Airport,Scotia NY,United States,42.85250,-73.92890,378,-5.00,America/New_York
NBC,Begishevo Airport,Nizhnekamsk,Russia,55.56470,52.09250,643,3.00,Europe/Moscow
IAO,Siargao Airport,Siargao,Philippines,9.85910,126.01400,10,8.00,Asia/Manila
LGO,Langeoog Airport,Langeoog,Germany,53.74250,7.49778,7,1.00,Europe/Berlin
NLP,Nelspruit Airport,Nelspruit,South Africa,-25.50000,30.91380,2875,2.00,Africa/Johannesburg
CKC,Cherkasy International Airport,Cherkassy,Ukraine,49.41560,31.99530,375,2.00,Europe/Kiev
UST,Northeast Florida Regional Airport,St. Augustine Airport,United States,29.95920,-81.33980,10,-5.00,America/New_York
NLV,Mykolaiv International Airport,Nikolayev,Ukraine,47.05790,31.91980,184,2.00,Europe/Kiev
RHP,Ramechhap Airport,Ramechhap,Nepal,27.39400,86.06140,1555,5.75,Asia/Katmandu
STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,38.50900,-122.81300,128,-8.00,America/Los_Angeles
ISM,Kissimmee Gateway Airport,Kissimmee,United States,28.28980,-81.43710,82,-5.00,America/New_York
LCQ,Lake City Gateway Airport,Lake City,United States,30.18200,-82.57690,201,-5.00,America/New_York
LGU,Logan-Cache Airport,Logan,United States,41.79120,-111.85200,4457,-7.00,America/Denver
BMC,Brigham City Airport,Brigham City,United States,41.55240,-112.06200,4229,-7.00,America/Denver
MLD,Malad City Airport,Malad City,United States,42.16660,-112.29700,4503,-7.00,America/Denver
ASE,Aspen-Pitkin Co/Sardy Field,Aspen,United States,39.22320,-106.86900,7820,-7.00,America/Denver
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.26830,48.22670,463,4.00,Europe/Samara
ERV,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,29.97670,-99.08570,1617,-6.00,America/Chicago
GED,Sussex County Airport,Georgetown,United States,38.68920,-75.35890,53,-5.00,America/New_York
ZSW,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,Canada,54.33330,-130.28300,0,-8.00,America/Vancouver
GBN,Great Bend Municipal Airport,Great Bend,United States,38.34430,-98.85920,1887,-6.00,America/Chicago
HYS,Hays Regional Airport,Hays,United States,38.84220,-99.27320,1999,-6.00,America/Chicago
SUS,Spirit of St Louis Airport,Null,United States,38.66210,-90.65200,463,-6.00,America/Chicago
LYU,Ely Municipal Airport,Ely,United States,47.82450,-91.83070,1456,-6.00,America/Chicago
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,47.21110,-93.50980,1355,-6.00,America/Chicago
TVF,Thief River Falls Regional Airport,Thief River Falls,United States,48.06570,-96.18500,1119,-6.00,America/Chicago
EGV,Eagle River Union Airport,Eagle River,United States,45.93230,-89.26830,1642,-6.00,America/Chicago
ARV,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,45.92790,-89.73090,1629,-6.00,America/Chicago
IKV,Ankeny Regional Airport,Ankeny,United States,41.69140,-93.56640,910,-6.00,America/Chicago
YBV,Berens River Airport,Berens River,Canada,52.35890,-97.01830,728,-6.00,America/Winnipeg
NGP,Corpus Christi Naval Air Station/Truax Field,Corpus Christi,United States,27.69260,-97.29110,18,-6.00,America/Chicago
AVX,Catalina Airport,Catalina Island,United States,33.40490,-118.41600,1602,-8.00,America/Los_Angeles
MHV,Mojave Airport,Mojave,United States,35.05940,-118.15200,2801,-8.00,America/Los_Angeles
ZIN,Interlaken Air Base,Interlaken,Switzerland,46.67660,7.87908,0,1.00,Europe/Zurich
INQ,Inisheer Aerodrome,Inisheer,Ireland,53.06470,-9.51090,40,0.00,Europe/Dublin
SWT,Strezhevoy Airport,Strezhevoy,Russia,60.70940,77.66000,164,7.00,Asia/Krasnoyarsk
HUT,Hutchinson Municipal Airport,Hutchinson,United States,38.06550,-97.86060,1543,-6.00,America/Chicago
STJ,Rosecrans Memorial Airport,Rosecrans,United States,39.77190,-94.90970,826,-6.00,America/Chicago
NDZ,Whiting Field Naval Air Station South Airport,Cuxhaven,Germany,30.70440,-87.02300,177,-6.00,America/Chicago
VOK,Volk Field,Camp Douglas,United States,43.93900,-90.25340,912,-6.00,America/Chicago
GUC,Gunnison Crested Butte Regional Airport,Gunnison,United States,38.53390,-106.93300,7680,-7.00,America/Denver
SIA,Xi'an Xiguan Airport,Xi\\\\'AN,China,34.37670,109.12000,0,8.00,Asia/Shanghai
TOA,Zamperini Field,Torrance,United States,33.80340,-118.34000,103,-8.00,America/Los_Angeles
MBL,Manistee Co Blacker Airport,Manistee,United States,44.27240,-86.24690,621,-5.00,America/New_York
PGD,Charlotte County Airport,Punta Gorda,United States,26.92020,-81.99050,26,-5.00,America/New_York
WFK,Northern Aroostook Regional Airport,Frenchville,United States,47.28550,-68.31280,988,-5.00,America/New_York
JHW,Chautauqua County-Jamestown Airport,Jamestown,United States,42.15340,-79.25800,1723,-5.00,America/New_York
YTM,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,46.40940,-74.78000,827,-5.00,America/Toronto
SME,Lake Cumberland Regional Airport,Somerset,United States,37.05340,-84.61590,927,-5.00,America/New_York
SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.26380,-78.89640,1201,-5.00,America/New_York
DVL,Devils Lake Regional Airport,Devils Lake,United States,48.11420,-98.90880,1456,-6.00,America/Chicago
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.79740,-102.80200,2592,-7.00,America/Denver
SDY,Sidney Richland Municipal Airport,Sidney,United States,47.70690,-104.19300,1985,-7.00,America/Denver
CDR,Chadron Municipal Airport,Chadron,United States,42.83760,-103.09500,3297,-7.00,America/Denver
AIA,Alliance Municipal Airport,Alliance,United States,42.05320,-102.80400,3931,-7.00,America/Denver
MCK,Mc Cook Ben Nelson Regional Airport,McCook,United States,40.20630,-100.59200,2583,-6.00,America/Chicago
MTH,The Florida Keys Marathon Airport,Marathon,United States,24.72610,-81.05140,5,-5.00,America/New_York
GDV,Dawson Community Airport,Glendive,United States,47.13870,-104.80700,2458,-7.00,America/Denver
OLF,L M Clayton Airport,Wolf Point,United States,48.09450,-105.57500,1986,-7.00,America/Denver
WYS,Yellowstone Airport,West Yellowstone,United States,44.68840,-111.11800,6649,-7.00,America/Denver
ALS,San Luis Valley Regional Bergman Field,Alamosa,United States,37.43490,-105.86700,7539,-7.00,America/Denver
CNY,Canyonlands Field,Moab,United States,38.75500,-109.75500,4557,-7.00,America/Denver
ELY,Ely Airport Yelland Field,Ely,United States,39.29970,-114.84200,6259,-8.00,America/Los_Angeles
VEL,Vernal Regional Airport,Vernal,United States,40.44090,-109.51000,5278,-7.00,America/Denver
SRR,Sierra Blanca Regional Airport,Ruidoso,United States,33.46280,-105.53500,6814,-7.00,America/Denver
SOW,Show Low Regional Airport,Show Low,United States,34.26550,-110.00600,6415,-7.00,America/Phoenix
MYL,McCall Municipal Airport,McCall,United States,44.88970,-116.10100,5024,-7.00,America/Denver
SMN,Lemhi County Airport,Salmon,United States,45.12380,-113.88100,4043,-7.00,America/Denver
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.62410,-118.83800,7135,-8.00,America/Los_Angeles
FRD,Friday Harbor Airport,Friday Harbor,United States,48.52200,-123.02400,113,-8.00,America/Los_Angeles
ESD,Orcas Island Airport,Eastsound,United States,48.70820,-122.91000,31,-8.00,America/Los_Angeles
AST,Astoria Regional Airport,Astoria,United States,46.15800,-123.87900,15,-8.00,America/Los_Angeles
ONP,Newport Municipal Airport,Newport,United States,44.58040,-124.05800,160,-8.00,America/Los_Angeles
EMK,Emmonak Airport,Emmonak,United States,62.78610,-164.49100,13,-9.00,America/Anchorage
UNK,Unalakleet Airport,Unalakleet,United States,63.88840,-160.79900,27,-9.00,America/Anchorage
UUK,Ugnu-Kuparuk Airport,Kuparuk,United States,70.33080,-149.59801,67,-9.00,America/Anchorage
SHX,Shageluk Airport,Shageluk,United States,62.69230,-159.56900,79,-9.00,America/Anchorage
NUI,Nuiqsut Airport,Nuiqsut,United States,70.21000,-151.00600,38,-9.00,America/Anchorage
EEK,Eek Airport,Eek,United States,60.21367,-162.04388,12,-9.00,America/Anchorage
KUK,Kasigluk Airport,Kasigluk,United States,60.87440,-162.52400,48,-9.00,America/Anchorage
KWT,Kwethluk Airport,Kwethluk,United States,60.79030,-161.44400,25,-9.00,America/Anchorage
KWK,Kwigillingok Airport,Kwigillingok,United States,59.87650,-163.16901,18,-9.00,America/Anchorage
MLL,Marshall Don Hunter Sr Airport,Marshall,United States,61.86430,-162.02600,103,-9.00,America/Anchorage
RSH,Russian Mission Airport,Russian Mission,United States,61.77888,-161.31946,51,-9.00,America/Anchorage
KGK,Koliganek Airport,Koliganek,United States,59.72660,-157.25900,269,-9.00,America/Anchorage
KMO,Manokotak Airport,Manokotak,United States,58.99020,-159.05000,100,-9.00,America/Anchorage
CIK,Chalkyitsik Airport,Chalkyitsik,United States,66.64500,-143.74001,544,-9.00,America/Anchorage
EAA,Eagle Airport,Eagle,United States,64.77640,-141.15100,908,-9.00,America/Anchorage
HUS,Hughes Airport,Hughes,United States,66.04110,-154.26300,299,-9.00,America/Anchorage
HSL,Huslia Airport,Huslia,United States,65.69790,-156.35100,220,-9.00,America/Anchorage
NUL,Nulato Airport,Nulato,United States,64.72930,-158.07401,399,-9.00,America/Anchorage
VEE,Venetie Airport,Venetie,United States,67.00870,-146.36600,574,-9.00,America/Anchorage
WBQ,Beaver Airport,Beaver,United States,66.36220,-147.40700,359,-9.00,America/Anchorage
CEM,Central Airport,Central,United States,65.57380,-144.78300,937,-9.00,America/Anchorage
SHG,Shungnak Airport,Shungnak,United States,66.88810,-157.16200,197,-9.00,America/Anchorage
IYK,Inyokern Airport,Inyokern,United States,35.65880,-117.83000,2457,-8.00,America/Los_Angeles
VIS,Visalia Municipal Airport,Visalia,United States,36.31870,-119.39300,295,-8.00,America/Los_Angeles
MCE,Merced Regional Macready Field,Merced,United States,37.28470,-120.51400,155,-8.00,America/Los_Angeles
CYR,Laguna de Los Patos International Airport,Colonia,Uruguay,-34.45640,-57.77060,66,-3.00,America/Montevideo
CPQ,Amarais Airport,Campinas,Brazil,-22.85920,-47.10820,2008,-3.00,America/Sao_Paulo
TWB,Toowoomba Airport,Toowoomba,Australia,-27.54280,151.91600,2086,10.00,Australia/Brisbane
AYK,Arkalyk North Airport,Arkalyk,Kazakhstan,50.31860,66.95280,1266,6.00,Asia/Qyzylorda
AGN,Angoon Seaplane Base,Angoon,United States,57.50360,-134.58501,0,-9.00,America/Anchorage
ELV,Elfin Cove Seaplane Base,Elfin Cove,United States,58.19520,-136.34700,0,-9.00,America/Anchorage
FNR,Funter Bay Seaplane Base,Funter Bay,United States,58.25440,-134.89799,0,-9.00,America/Anchorage
HNH,Hoonah Airport,Hoonah,United States,58.09610,-135.41011,19,-9.00,America/Anchorage
AFE,Kake Airport,Kake,United States,56.96140,-133.91000,172,-9.00,America/Anchorage
MTM,Metlakatla Seaplane Base,Metakatla,United States,55.13100,-131.57800,0,-9.00,America/Anchorage
HYG,Hydaburg Seaplane Base,Hydaburg,United States,55.20630,-132.82800,0,-9.00,America/Anchorage
EGX,Egegik Airport,Egegik,United States,58.18550,-157.37500,92,-9.00,America/Anchorage
KPV,Perryville Airport,Perryville,United States,55.90600,-159.16299,29,-9.00,America/Anchorage
PIP,Pilot Point Airport,Pilot Point,United States,57.58040,-157.57201,57,-9.00,America/Anchorage
WSN,South Naknek Nr 2 Airport,South Naknek,United States,58.70340,-157.00800,162,-9.00,America/Anchorage
AKK,Akhiok Airport,Akhiok,United States,56.93870,-154.18300,44,-9.00,America/Anchorage
KYK,Karluk Airport,Karluk,United States,57.56710,-154.45000,137,-9.00,America/Anchorage
KLN,Larsen Bay Airport,Larsen Bay,United States,57.53510,-153.97800,87,-9.00,America/Anchorage
ABL,Ambler Airport,Ambler,United States,67.10630,-157.85699,334,-9.00,America/Anchorage
BKC,Buckland Airport,Buckland,United States,65.98160,-161.14900,31,-9.00,America/Anchorage
IAN,Bob Baker Memorial Airport,Kiana,United States,66.97600,-160.43700,166,-9.00,America/Anchorage
OBU,Kobuk Airport,Kobuk,United States,66.91230,-156.89700,137,-9.00,America/Anchorage
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,66.81790,-161.01900,55,-9.00,America/Anchorage
WLK,Selawik Airport,Selawik,United States,66.60010,-159.98599,17,-9.00,America/Anchorage
KTS,Brevig Mission Airport,Brevig Mission,United States,65.33130,-166.46600,38,-9.00,America/Anchorage
ELI,Elim Airport,Elim,United States,64.61470,-162.27200,162,-9.00,America/Anchorage
GLV,Golovin Airport,Golovin,United States,64.55050,-163.00700,59,-9.00,America/Anchorage
TLA,Teller Airport,Teller,United States,65.24040,-166.33900,294,-9.00,America/Anchorage
WAA,Wales Airport,Wales,United States,65.62259,-168.09500,22,-9.00,America/Anchorage
WMO,White Mountain Airport,White Mountain,United States,64.68920,-163.41299,267,-9.00,America/Anchorage
KKA,Koyuk Alfred Adams Airport,Koyuk,United States,64.93950,-161.15401,154,-9.00,America/Anchorage
SMK,St Michael Airport,St. Michael,United States,63.49010,-162.11000,98,-9.00,America/Anchorage
SKK,Shaktoolik Airport,Shaktoolik,United States,64.37110,-161.22400,24,-9.00,America/Anchorage
TNC,Tin City Long Range Radar Station Airport,Tin City,United States,65.56310,-167.92200,271,-9.00,America/Anchorage
AKB,Atka Airport,Atka,United States,52.22030,-174.20599,57,-10.00,America/Adak
CYT,Yakataga Airport,Yakataga,United States,60.08200,-142.49300,12,-9.00,America/Anchorage
AUK,Alakanuk Airport,Alakanuk,United States,62.68004,-164.65993,10,-9.00,America/Anchorage
KPN,Kipnuk Airport,Kipnuk,United States,59.93300,-164.03101,11,-9.00,America/Anchorage
KFP,False Pass Airport,False Pass,United States,54.84740,-163.41000,20,-9.00,America/Anchorage
NLG,Nelson Lagoon Airport,Nelson Lagoon,United States,56.00750,-161.16000,14,-9.00,America/Anchorage
PML,Port Moller Airport,Cold Bay,United States,56.00600,-160.56100,20,-9.00,America/Anchorage
KLW,Klawock Airport,Klawock,United States,55.57920,-133.07600,80,-9.00,America/Anchorage
KWN,Quinhagak Airport,Quinhagak,United States,59.75510,-161.84500,42,-9.00,America/Anchorage
KOT,Kotlik Airport,Kotlik,United States,63.03060,-163.53300,15,-9.00,America/Anchorage
KYU,Koyukuk Airport,Koyukuk,United States,64.87610,-157.72701,149,-9.00,America/Anchorage
SCM,Scammon Bay Airport,Scammon Bay,United States,61.84530,-165.57100,14,-9.00,America/Anchorage
NNL,Nondalton Airport,Nondalton,United States,59.98020,-154.83900,314,-9.00,America/Anchorage
KKH,Kongiganak Airport,Kongiganak,United States,59.96080,-162.88100,30,-9.00,America/Anchorage
NIB,Nikolai Airport,Nikolai,United States,63.01860,-154.35800,441,-9.00,America/Anchorage
AKI,Akiak Airport,Akiak,United States,60.90290,-161.23100,30,-9.00,America/Anchorage
AIN,Wainwright Airport,Wainwright,United States,70.63800,-159.99500,41,-9.00,America/Anchorage
APZ,Zapala Airport,ZAPALA,Argentina,-38.97550,-70.11360,3330,-3.00,America/Argentina/Salta
RDS,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-37.39060,-68.90420,1968,-3.00,America/Argentina/Salta
PNT,Tte. Julio Gallardo Airport,Puerto Natales,Chile,-51.67150,-72.52840,217,-4.00,America/Santiago
SGV,Sierra Grande Airport,Sierra Grande,Argentina,-41.59170,-65.33940,688,-3.00,America/Argentina/Salta
IGB,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,-41.32090,-69.57490,2925,-3.00,America/Argentina/Salta
NCN,Chenega Bay Airport,Chenega,United States,60.07730,-147.99200,72,-9.00,America/Anchorage
TKJ,Tok Junction Airport,Tok,United States,63.32950,-142.95399,1639,-9.00,America/Anchorage
IRC,Circle City /New/ Airport,Circle,United States,65.83050,-144.07601,613,-9.00,America/Anchorage
SLQ,Sleetmute Airport,Sleetmute,United States,61.70050,-157.16600,190,-9.00,America/Anchorage
HKB,Healy River Airport,Healy,United States,63.86620,-148.96899,1263,-9.00,America/Anchorage
AQC,Klawock Seaplane Base,Klawock,United States,55.55470,-133.10201,0,-9.00,America/Anchorage
MHM,Minchumina Airport,Lake Minchumina,United States,63.88600,-152.30200,678,-9.00,America/Anchorage
MLY,Manley Hot Springs Airport,Manley Hot Springs,United States,64.99760,-150.64400,270,-9.00,America/Anchorage
YSO,Postville Airport,Postville,Canada,54.91050,-59.78507,193,-4.00,America/Halifax
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,61.58860,-71.92940,501,-5.00,America/Toronto
YTF,Alma Airport,Alma,Canada,48.50890,-71.64190,445,-5.00,America/Toronto
YGV,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,50.28190,-63.61140,124,-5.00,America/Toronto
YXK,Rimouski Airport,Rimouski,Canada,48.47810,-68.49690,82,-5.00,America/Toronto
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,58.70610,-98.51220,923,-6.00,America/Winnipeg
XLB,Lac Brochet Airport,Lac Brochet,Canada,58.61750,-101.46900,1211,-6.00,America/Winnipeg
XSI,South Indian Lake Airport,South Indian Lake,Canada,56.79280,-98.90720,951,-6.00,America/Winnipeg
YBT,Brochet Airport,Brochet,Canada,57.88940,-101.67900,1136,-6.00,America/Winnipeg
ZGR,Little Grand Rapids Airport,Little Grand Rapids,Canada,52.04560,-95.46580,1005,-6.00,America/Winnipeg
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,54.61060,-97.76080,709,-6.00,America/Winnipeg
YRS,Red Sucker Lake Airport,Red Sucker Lake,Canada,54.16720,-93.55720,729,-6.00,America/Winnipeg
YOP,Rainbow Lake Airport,Rainbow Lake,Canada,58.49140,-119.40800,1759,-7.00,America/Edmonton
YBY,Bonnyville Airport,Bonnyville,Canada,54.30420,-110.74400,1836,-7.00,America/Edmonton
ZNA,Nanaimo Harbour Water Airport,Nanaimo,Canada,49.18330,-123.95000,0,-8.00,America/Vancouver
YGG,Ganges Seaplane Base,Ganges,Canada,48.85450,-123.49690,0,-8.00,America/Vancouver
YJM,Fort St James Airport,Fort St. James,Canada,54.39720,-124.26300,2364,-8.00,America/Vancouver
YDT,Boundary Bay Airport,Boundary Bay,Canada,49.07420,-123.01200,6,-8.00,America/Vancouver
ZEL,Denny Island Airport,Bella Bella,Canada,52.13970,-128.06400,162,-8.00,America/Vancouver
YFJ,Wekweètì Airport,Wekweeti,Canada,64.19080,-114.07700,1208,-7.00,America/Edmonton
RNI,Corn Island,Corn Island,Nicaragua,12.16290,-83.06380,1,-6.00,America/Managua
BZA,San Pedro Airport,Bonanza,Nicaragua,13.95000,-84.60000,600,-6.00,America/Managua
RFS,Rosita Airport,Rosita,Nicaragua,13.88970,-84.40890,193,-6.00,America/Managua
